Precio UF,N Habitaciones,Area m2,N Baños,Comuna,Provincia,Amueblado,Gastos Comunes,Área útil,Estacionamiento,m2 terreno,Enlace,Año de construcción,Agua,Aire Acondicionado,Alarma,Bodega,Chimenea,Placares,Cocina Equipada,Terraza,Portero,Centros comerciales,Cerca de Escuelas,Cocina Integrada,Electricidad,Internet,Patio,Aseos,Piscina,Quincho,Cerca de estación de tren,Calefacción,Jacuzzi,Jardín,Estado de conservación,Gas Natural,Área juegos infantiles,Gimnasio,Seguridad 24 horas,Vista panorámica,Balcón,Pieza de Servicio,Acceso a discapacitados,Cancha de Tenis,Nivel,Sólo familias,Sauna,Ascensor
"9.063,7",3,350,3,Viña del Mar,Valparaíso,Sin amueblar,: true,,,620,https://www.icasas.cl/propiedad/76dc-9c82-197fd23-1effed8ea2-712f,1.958,True,,,True,,,,True,,,True,,,,True,,,,True,,,True,,True,,,,,,,,,,,,
5.000,5,100,4,El Quisco,San Antonio,,,,True,428,https://www.icasas.cl/propiedad/2f7-88f8-193f50c-60a528f5d75f-7e56,,True,,True,,,,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,
9.990,5,442,,Quintero,Valparaíso,,,,True,5.080,https://www.icasas.cl/propiedad/237-9144-199a7e5-be9845121c14-7ed7,2.013,,,,True,,,,,,,,,,,,,True,True,,,,True,,,,,,,,True,,,,,,
15.500,3,208,4,Puchuncaví,Valparaíso,Sin amueblar,: true,208,True,855,https://www.icasas.cl/propiedad/670a-84d8-19b3130-f916208d3dd8-7b95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3.650,66",3,72,,Quintero,Valparaíso,,: true,,,7.100,https://www.icasas.cl/propiedad/5547-b2d2-103f31e0-cbe3bf1a5e61-4748,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
5.000,4,5.760,2,Casablanca,Valparaíso,,,,True,108,https://www.icasas.cl/propiedad/6e24-9765-19b2862-e5abdc76c572-73f4,2.022,True,,,,,,,,,,,,True,,True,,True,,,,,True,,,,,,,,,,,,,,
15.500,12,308,7,Algarrobo,San Antonio,,,,True,5.000,https://www.icasas.cl/propiedad/4fb3-b9e9-19403c9-e074bbe94fc8-72ac,,True,,,True,True,True,True,,,,,,True,,True,,,,,,,,,,True,,,,,,,,,,,
9.900,4,108,3,Olmué,Marga Marga,Sin amueblar,: true,,True,2.320,https://www.icasas.cl/propiedad/6364-afc1-197fcd3-e0e36f283030-76ae,1.942,True,,,True,True,True,,True,True,True,True,,True,True,True,,True,True,,,,True,,,,,,,,True,,,,,,
5.742,5,255,2,Los Andes,Los Andes,,,,,314,https://www.icasas.cl/propiedad/9bcf-886c-1973e10-6248de2eb127-7513,,True,,,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,
"4.101,33",3,75,2,Valparaíso,Valparaíso,Sin amueblar,: true,,True,180,https://www.icasas.cl/propiedad/7d6f-9bdf-19bf858-3a2980a1eb5d-70f5,2.016,True,,,,,True,True,,True,True,True,True,True,True,True,,,,,,,True,,True,,,True,,,,True,,,,,
6.000,4,140,3,Valparaíso,Valparaíso,Sin amueblar,: true,,True,200,https://www.icasas.cl/propiedad/b1ab-ab59-19be42a-9c1c8281719b-72b5,2.020,True,,True,True,,True,True,,True,True,True,True,True,True,True,1,,,,,,True,,True,True,,True,,,True,True,True,,,,
"5.538,93",3,125,4,Valparaíso,Valparaíso,Sin amueblar,: true,,True,216,https://www.icasas.cl/propiedad/5734-8185-19bdf7a-4fe0eb74651d-7572,2.017,True,,,True,,True,True,True,,,,True,True,True,True,1,,True,,,,True,,True,True,,,,,True,True,,,,,
"4.519,26",3,126,3,Valparaíso,Valparaíso,Sin amueblar,: true,,True,190,https://www.icasas.cl/propiedad/c00c-aa3d-19a0585-fac41be5a516-7261,2.024,True,,,,,True,True,,True,True,True,True,True,True,True,1,,,,,,True,,True,True,,True,,,True,True,,,,,
"7.301,32",6,5.600,4,Algarrobo,San Antonio,,,,True,250,https://www.icasas.cl/propiedad/364a-99cb-19b2e0d-a264eebc683e-74b8,,True,,,,,,True,True,,,,True,True,,True,,,,,,,,,,,,True,,,,,,,,,
"8.811,93",4,240,2,El Quisco,San Antonio,,,,True,10.000,https://www.icasas.cl/propiedad/ec2a-88f8-193f600-e47958d4dc74-7e56,,True,,,True,True,,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,
21.490,3,230,4,Zapallar,Petorca,,,,,,https://www.icasas.cl/propiedad/f677-b04f-199cf28-1c79cccb482e-7b0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.301,32",6,231,2,Panquehue,San Felipe de Aconcagua,,,,True,5.084,https://www.icasas.cl/propiedad/e45a-90b9-1973e10-cf1687e71e04-7b76,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,1,,,
19.200,6,,6,Viña del Mar,Valparaíso,Sin amueblar,,,,,https://www.icasas.cl/propiedad/8574-93cf-19ab80a-5924da1832aa-783f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7.175,43",4,100,2,Viña del Mar,Valparaíso,Sin amueblar,,,True,200,https://www.icasas.cl/propiedad/e88-b8d1-19b28c4-49b4e6f13d7a-777c,2.010,True,,True,True,,True,True,True,True,True,True,,True,True,True,,True,True,,,True,,,True,,,True,,True,,,,,,,
"2.970,88",6,150,3,Quilpué,Valparaíso,,,,,185,https://www.icasas.cl/propiedad/6abe-98e3-19bfa56-6487d7311c61-7e4d,,,,,,,,,,,,True,,,,True,,,,True,,,,,,,,,,,,,,,,,
"4.657,74",5,133,2,El Tabo,San Antonio,,,,True,60,https://www.icasas.cl/propiedad/879d-a50d-19b2953-10873ff4b1b0-777c,,True,,,,,,,True,,True,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,
11.900,,,,Villa Alemana,Valparaíso,,,,,1.375,https://www.icasas.cl/propiedad/385e-a8d0-d5288769-de9f37f87ae-3186,1.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.300,4,299,6,Olmué,Marga Marga,Sin amueblar,,,,5.665,https://www.icasas.cl/propiedad/828e-81e7-193f859-b7fd9fb2a529-7d92,2.004,,,True,,,,,,,,,,,,,,True,,,,True,,,,,True,,,True,True,,,,,,
4.750,4,165,2,Casablanca,Valparaíso,Sin amueblar,,,True,,https://www.icasas.cl/propiedad/4db7-ba93-1942911-e6ed40863e99-76f3,,True,,True,True,,,True,True,,,,True,,,,,True,,,,,True,,,,,True,,,,,,,,,
"2.190,4",5,252,2,El Tabo,San Antonio,Sin amueblar,,,True,,https://www.icasas.cl/propiedad/496b-9dc1-194199a-b39d723412f8-76c4,,True,,,,,,True,True,,,True,True,,True,True,,,True,,,,True,,,,,,,True,,,,,,,
23.500,5,450,6,Concón,Valparaíso,Sin amueblar,,,,1.000,https://www.icasas.cl/propiedad/a9c8-99fd-1991991-d4c1c2ead381-75b3,2.000,,,True,,,,,,,,,,,,,,True,,,,True,,,,,,,,True,True,,,,,,
11.900,5,188,3,Olmué,Marga Marga,Sin amueblar,,,,1.400,https://www.icasas.cl/propiedad/2319-bbb1-198d4e9-ed5562698f2b-7378,2.000,,,True,,,,,,,,,,,,,,True,,,,True,,,,,,,,True,True,,,,,,
66.000,7,800,10,Viña del Mar,Valparaíso,Sin amueblar,,,,1.576,https://www.icasas.cl/propiedad/bdb3-95fb-1936d4f-76c920a5cdf7-7146,1.949,,,True,,,,,,,,,,,,,,True,,,,True,,,,,,,,True,True,,,,,,
4.200,,5.000,2,Limache,Marga Marga,,: true,,,,https://www.icasas.cl/propiedad/b840-b77b-196cc9e-b816d6fdeae-732b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.500,5,188,4,Viña del Mar,Valparaíso,Sin amueblar,,,,341,https://www.icasas.cl/propiedad/74cb-ac2c-19bdb18-83afaa88b3a1-762a,1.986,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,
9.500,3,200,3,Olmué,Marga Marga,Sin amueblar,,,,800,https://www.icasas.cl/propiedad/1ee6-9ee9-19a0823-b2b29cfa77c6-760c,2.019,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,True,,,,,,True,
21.000,6,274,5,Concón,Valparaíso,Sin amueblar,,,,600,https://www.icasas.cl/propiedad/a3a7-9649-199ee60-cb86d51252cc-76b9,2.014,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,
12.484,7,426,5,San Felipe,San Felipe de Aconcagua,Sin amueblar,,,,5.400,https://www.icasas.cl/propiedad/da54-9f92-198eeaa-93b2965e38e4-7450,2.005,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,
24.000,6,350,6,Viña del Mar,Valparaíso,Sin amueblar,,,,915,https://www.icasas.cl/propiedad/f5e6-86d3-196f434-2f446b5e5048-7ad3,1.997,,,True,,,,,,,,,,,,,,True,,,,True,,,,,,,,,True,,,,,,
10.500,4,248,3,Limache,Marga Marga,Sin amueblar,,,True,5.000,https://www.icasas.cl/propiedad/e6ac-a665-19bdcef-21526572d9f7-7822,,True,,,True,,True,True,True,True,,,,True,,True,,,True,,,,True,,True,True,,,,True,,,,,,,
12.900,5,180,3,Viña del Mar,Valparaíso,Sin amueblar,,,True,420,https://www.icasas.cl/propiedad/f1ee-a474-19b37ed-b81832d229b-7522,,True,,,True,,True,True,True,True,,True,,True,True,True,,,True,,True,,True,,True,True,,True,,,True,,,,,,
"12.084,94",4,190,3,Concón,Valparaíso,Sin amueblar,,,True,450,https://www.icasas.cl/propiedad/cc7a-97dc-198f779-48afbeb06714-7680,,True,,,True,,,True,True,True,True,True,,True,True,True,,,True,,True,,True,,True,,,,,,,True,,,,,
"3.524,77",5,250,3,Cartagena,San Antonio,Sin amueblar,,,,900,https://www.icasas.cl/propiedad/926609,1.971,True,,,,,,,True,,,,True,True,,True,,,,,,,,,,,,,True,True,,,,,,,
3.597,3,94,3,Villa Alemana,Valparaíso,Sin amueblar,: true,94,,222,https://www.icasas.cl/propiedad/de9c-8f63-19bbcc5-21d15c76ca65-7477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5.500,3,160,3,La Ligua,Petorca,Sin amueblar,,,,10.000,https://www.icasas.cl/propiedad/4d06-934e-19bcb9c-b8d95c6a4639-74c2,2.010,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,True,,,,,,,
11.900,5,224,4,Viña del Mar,Valparaíso,Sin amueblar,,,,428,https://www.icasas.cl/propiedad/759a-9acf-19bc158-dc875ef188b-77ab,2.000,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
"8.811,93",4,180,3,Concón,Valparaíso,Sin amueblar,,,,2.333,https://www.icasas.cl/propiedad/61f-abcc-19bc158-58afa8123283-7ad0,2.016,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,True,,,,,,,
6.320,5,126,2,Olmué,Marga Marga,Sin amueblar,,,,2.000,https://www.icasas.cl/propiedad/e900-95c9-19b9d42-7d3a1509f75e-7945,1.990,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
9.050,4,204,2,Viña del Mar,Valparaíso,Sin amueblar,,,,446,https://www.icasas.cl/propiedad/dfaa-b193-19b94b1-8586f7b55175-755d,1.968,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,
"11.833,17",4,270,3,Limache,Marga Marga,Sin amueblar,,,,1.000,https://www.icasas.cl/propiedad/f86e-829e-19b6ee5-11748a4e839b-7f41,2.022,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
14.500,6,240,3,Zapallar,Petorca,Sin amueblar,,,,4.000,https://www.icasas.cl/propiedad/8277-ae3b-19b6499-d416602a1ebe-7ebc,2.005,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
16.500,4,216,3,Concón,Valparaíso,Sin amueblar,,,,615,https://www.icasas.cl/propiedad/c331-aeff-19b5f7b-413fd0fe85ac-7f10,2.016,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
13.000,4,300,3,Concón,Valparaíso,Sin amueblar,,,,2.500,https://www.icasas.cl/propiedad/579f-b86c-19b26da-78a4dbc55738-7291,2.013,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,True,,,,,,,
7.200,2,99,2,La Ligua,Petorca,Sin amueblar,,,,4.605,https://www.icasas.cl/propiedad/4854-be79-19b26d9-f82b36e31caa-7290,2.021,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
"4.985,04",5,200,2,El Quisco,San Antonio,Sin amueblar,,,,800,https://www.icasas.cl/propiedad/5858-9691-19b1757-41ef1505f938-7a7f,2.000,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,
7.500,3,125,3,Quintero,Valparaíso,Sin amueblar,,,,700,https://www.icasas.cl/propiedad/e4ac-8a70-19b0d66-cd74075ee5e2-79a9,2.014,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
7.300,3,140,3,Quintero,Valparaíso,Sin amueblar,,,,2.500,https://www.icasas.cl/propiedad/70e6-a843-19abfe0-15b38970e7fe-7d2a,2.020,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,True,,,,,,,
12.500,5,209,4,Viña del Mar,Valparaíso,Sin amueblar,,,,275,https://www.icasas.cl/propiedad/e844-81d7-19aab38-4de44f1242a5-7a2d,1.935,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,
12.200,4,140,3,Viña del Mar,Valparaíso,Sin amueblar,,,,600,https://www.icasas.cl/propiedad/9aaf-ae26-19a8200-5571e16bfdae-74a9,2.020,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
5.990,3,72,2,Concón,Valparaíso,Sin amueblar,,,,72,https://www.icasas.cl/propiedad/d6bc-a365-19a5a87-13ade61e14cd-7a67,1.972,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,True,,,,,,,
14.000,6,300,5,Viña del Mar,Valparaíso,Sin amueblar,,,,750,https://www.icasas.cl/propiedad/b321-b61e-19a58d9-8337d3a42bf9-7acc,2.005,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
11.395,5,243,4,Viña del Mar,Valparaíso,Sin amueblar,,,,450,https://www.icasas.cl/propiedad/f8fc-9a99-19a53b0-312c623d6bdc-7d05,1.990,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,
"30.212,35",5,305,5,Viña del Mar,Valparaíso,Sin amueblar,,,,700,https://www.icasas.cl/propiedad/9ef1-8cf8-19a53a5-66490e691e1-74d3,2.000,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,
14.990,7,310,5,Quintero,Valparaíso,Sin amueblar,,,,3.000,https://www.icasas.cl/propiedad/bd6d-90a9-19a4e90-a42834b094e6-7ca2,1.970,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,
21.800,5,240,6,Viña del Mar,Valparaíso,Sin amueblar,,,,665,https://www.icasas.cl/propiedad/4615-a846-199a4a3-4006606bca92-79cd,1.994,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,
17.900,6,262,4,Concón,Valparaíso,Sin amueblar,,,,623,https://www.icasas.cl/propiedad/f8cb-86a5-1999fae-8d08608c4522-755e,1.995,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
24.000,10,430,5,Viña del Mar,Valparaíso,Sin amueblar,,,,800,https://www.icasas.cl/propiedad/caa1-be00-1986f9d-bfe5d0617509-7a10,1.971,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
16.100,4,220,4,Viña del Mar,Valparaíso,Sin amueblar,,,,567,https://www.icasas.cl/propiedad/8030-8ad2-197f9cc-8faffbafa3cb-7106,1.945,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,True,
22.700,6,343,4,Concón,Valparaíso,Sin amueblar,,,,720,https://www.icasas.cl/propiedad/dcee-82b6-195fb4e-adbcb1186c0c-7f4c,2.010,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
22.800,5,590,5,Olmué,Marga Marga,Sin amueblar,,,,10.000,https://www.icasas.cl/propiedad/cac0-b7b0-19497f8-72c71293f376-7bf9,2.010,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,True,,,,,,
14.500,5,310,4,Rinconada,Los Andes,Sin amueblar,,,,5.509,https://www.icasas.cl/propiedad/3d39-994e-193726c-127554063ac5-7a0f,2.005,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,True,,,,,,,
12.000,6,,4,Viña del Mar,Valparaíso,,,240,True,330,https://www.icasas.cl/propiedad/7fca-ac70-1989f64-f89eb91b96d1-7830,1.993,,,,,True,,,,,,True,,,,,1,,True,,,,True,,,,,,True,,True,,,,,,
25.000,3,280,4,Concón,Valparaíso,Sin amueblar,,,,290,https://www.icasas.cl/propiedad/21b3-a931-19bf4d0-74d090ee76f6-73c9,1.980,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,
4.900,4,96,2,Algarrobo,San Antonio,Sin amueblar,,,,417,https://www.icasas.cl/propiedad/20d2-85b1-19bf4ca-d67b4393700f-7beb,2.010,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
12.990,3,211,3,Concón,Valparaíso,Sin amueblar,,,,559,https://www.icasas.cl/propiedad/25eb-8bb7-19befaf-a7e365347a9e-7a6c,1.996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,
17.900,7,368,6,Olmué,Marga Marga,Sin amueblar,,,,5.100,https://www.icasas.cl/propiedad/82a5-af4f-19be55f-38a200b4ad4-75a1,2.009,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
11.700,5,140,3,Santo Domingo,San Antonio,Sin amueblar,,,,1.092,https://www.icasas.cl/propiedad/c9e6-8ee4-19bdb0d-45f048279b92-7744,2.016,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
17.000,7,506,6,Limache,Marga Marga,Sin amueblar,,,,1.500,https://www.icasas.cl/propiedad/d2e7-89c8-19bdb08-fce2ae719f50-781f,2.019,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,
"4.531,85",1,35,1,Viña del Mar,Valparaíso,Sin amueblar,,,,306,https://www.icasas.cl/propiedad/9abf-a0a2-19bb1d7-32a48ee0a484-7d64,2.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,
7.590,3,138,3,Quilpué,Valparaíso,Sin amueblar,,,,380,https://www.icasas.cl/propiedad/ba80-8994-19ba272-31741e820d48-785e,1.965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,
"3.902,43",4,180,2,Olmué,Marga Marga,Sin amueblar,,,,361,https://www.icasas.cl/propiedad/fa6b-8c65-19b9d4e-8c88d1511846-7e2d,2.000,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
8.230,6,130,3,Viña del Mar,Valparaíso,Sin amueblar,,,,300,https://www.icasas.cl/propiedad/3ffb-84ae-19b99d5-6c4714e94c7d-7e0c,2.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,
"2.265,93",3,62,2,Puchuncaví,Valparaíso,Sin amueblar,,,,500,https://www.icasas.cl/propiedad/7ba3-a394-19b7971-15256e797b0d-730b,2.023,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
"4.154,2",6,190,1,Villa Alemana,Valparaíso,Sin amueblar,,,,412,https://www.icasas.cl/propiedad/f241-ae4b-19b6ee3-929be0591ea0-7259,1.950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,
16.950,5,200,4,Viña del Mar,Valparaíso,Sin amueblar,,,,505,https://www.icasas.cl/propiedad/488b-8f10-19b5f70-c425b2544875-7c76,1.900,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
9.930,5,143,5,Olmué,Marga Marga,Sin amueblar,,,,2.636,https://www.icasas.cl/propiedad/ded9-a454-19b3117-44cf59bcba84-7394,2.010,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
"8.056,63",4,140,3,Concón,Valparaíso,Sin amueblar,,,,170,https://www.icasas.cl/propiedad/b7ee-aa7d-19b0ecd-4116bdcc4101-79ee,1.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,
21.137,8,480,5,Viña del Mar,Valparaíso,Sin amueblar,,,,520,https://www.icasas.cl/propiedad/70af-a1d1-19acf49-8edbc17f126c-73d2,1.960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,
6.800,4,120,3,Viña del Mar,Valparaíso,Sin amueblar,,,,150,https://www.icasas.cl/propiedad/8e23-8fd3-19abfcd-4328771d6841-78a3,1.995,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
5.850,4,"95,45",3,Quilpué,Valparaíso,Sin amueblar,,,,"165,88",https://www.icasas.cl/propiedad/b6cb-bfa0-19a8206-e0e27a0b0e2c-747a,2.024,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
"10.826,09",6,30.069,2,Calera,Quillota,Sin amueblar,,,,5.053,https://www.icasas.cl/propiedad/e64c-a6ae-19a7cd7-bb305871ee4c-7b67,1.960,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
4.400,3,80,3,Zapallar,Petorca,Sin amueblar,,,,10.000,https://www.icasas.cl/propiedad/a497-900a-19a15e1-1caf7771461e-7cef,2.010,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
19.000,6,380,5,Viña del Mar,Valparaíso,Sin amueblar,,,,2.700,https://www.icasas.cl/propiedad/36c0-822a-1999f6c-1209aebafd5-78d1,1.975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,
14.000,5,260,5,Quintero,Valparaíso,Sin amueblar,,,,1.000,https://www.icasas.cl/propiedad/c8b9-a776-1999a40-bbbc267af7cd-71da,2.020,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
20.000,5,240,5,Concón,Valparaíso,Sin amueblar,,,,1.005,https://www.icasas.cl/propiedad/6cc9-b61a-1996c15-7e424b526176-793e,1.999,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
14.000,4,240,4,Concón,Valparaíso,Sin amueblar,,,,1.000,https://www.icasas.cl/propiedad/1db0-8f90-1996be9-8a5d3353efbc-7d6e,2.014,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
13.800,5,300,3,Santo Domingo,San Antonio,Sin amueblar,,,,1.200,https://www.icasas.cl/propiedad/618d-bf00-19928f9-8354b48d3ef6-7b13,1.948,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
4.900,6,139,3,El Tabo,San Antonio,Sin amueblar,,,,221,https://www.icasas.cl/propiedad/5f19-b93f-198413f-6429f949d18c-718e,1.961,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
28.500,11,440,10,Viña del Mar,Valparaíso,Sin amueblar,,,,1.080,https://www.icasas.cl/propiedad/55f6-916d-1973a9f-a3cd85bb4a1f-7763,2.010,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
9.250,5,190,5,Quintero,Valparaíso,Sin amueblar,,,,2.400,https://www.icasas.cl/propiedad/33ef-a950-1973a9d-43769adee50a-70c1,2.008,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
19.900,6,364,6,Viña del Mar,Valparaíso,Sin amueblar,,,,704,https://www.icasas.cl/propiedad/1260-b210-1963ff2-e207bfd26db4-7c5a,1.981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,
19.950,5,250,4,Concón,Valparaíso,Sin amueblar,,,,1.040,https://www.icasas.cl/propiedad/4839-a065-193e93c-7fea28c3aa8c-751b,2.000,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,
5.800,3,139,2,Olmué,Marga Marga,Sin amueblar,,,,1.166,https://www.icasas.cl/propiedad/79ac-b90d-193d449-b26896fa20ce-7c95,2.010,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,
29.000,10,207,4,Zapallar,Petorca,Sin amueblar,,,,2.000,https://www.icasas.cl/propiedad/2b3b-8f2c-1939b9f-7b920060d135-77b5,1.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,
"16.365,02",6,275,4,Viña del Mar,Valparaíso,Sin amueblar,,,,505,https://www.icasas.cl/propiedad/2750-a04d-1938c31-c433a00047c9-7a2e,1.989,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
"11.329,63",3,200,3,Quilpué,Valparaíso,Sin amueblar,,,,2.458,https://www.icasas.cl/propiedad/172c-c00f-1938c31-b544d706f507-7aea,1.965,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,
15.800,4,,3,Viña del Mar,Valparaíso,,,213,True,450,https://www.icasas.cl/propiedad/f51-bb39-19b18d3-4d56bea0df9f-7b9a,,True,,,,,True,True,,,,,,True,,True,,,,,,,True,,,,,,True,True,,,,,,,
18.500,5,6.157,4,Algarrobo,San Antonio,,,,True,385,https://www.icasas.cl/propiedad/45f0-ba74-19b2df7-7f83627a27b8-770f,,True,,,,,,,True,,,,True,True,,,,True,True,,,,,,,,,True,,,,,,,,,
"5.538,93",4,250,2,El Quisco,San Antonio,,,,True,380,https://www.icasas.cl/propiedad/8588-88f9-193f618-3cd2ab64544-7e56,,True,,,,True,True,True,True,,True,,,True,,,,,,,,,,,,,,,True,,,,,,,,
"3.776,54",4,100,3,Cartagena,San Antonio,Sin amueblar,,,,200,https://www.icasas.cl/propiedad/ee0c-bd76-19bf4ce-13b3eb0e2878-74f2,2.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
"12.084,94",4,190,2,Concón,Valparaíso,Sin amueblar,,,,450,https://www.icasas.cl/propiedad/a200-8277-19bdb18-9e6097812d8c-7d4a,2.005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
9.790,3,138,3,Santo Domingo,San Antonio,Sin amueblar,,,,1.000,https://www.icasas.cl/propiedad/ebf2-81a3-19bdb0a-423ae731df83-7756,2.022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
9.500,3,293,3,Olmué,Marga Marga,Sin amueblar,,,,5.159,https://www.icasas.cl/propiedad/71a7-bb13-19bdb0a-db8448eff13c-72a6,2.012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
4.980,6,134,3,Viña del Mar,Valparaíso,Sin amueblar,,,,109,https://www.icasas.cl/propiedad/6553-9446-19bd79c-ceb0a3b9abff-7282,1.963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
"8.560,17",6,495,11,Valparaíso,Valparaíso,Sin amueblar,,,,290,https://www.icasas.cl/propiedad/4902-90b3-19bd0c2-eda4b6489d53-7284,1.910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
13.490,5,285,6,Viña del Mar,Valparaíso,Sin amueblar,,,,370,https://www.icasas.cl/propiedad/e30-9021-19bd0c2-b5f523fb55f7-7bb7,1.923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
