Precio UF,N Habitaciones,N Baños,Comuna,Provincia,Amueblado,Estacionamiento,Año de construcción,Aire Acondicionado,Alarma,Bodega,Chimenea,Placares,Cocina Equipada,Terraza,Portero,Centros comerciales,Cerca de Escuelas,Cocina Integrada,Internet,Patio,Aseos,Piscina,Quincho,Cerca de estación de tren,Calefacción,Jacuzzi,Jardín,Área juegos infantiles,Gimnasio,Seguridad 24 horas,Vista panorámica,Balcón,Pieza de Servicio,Acceso a discapacitados,Cancha de Tenis,Sauna,Ascensor,Area Construida,Area Terreno,Casa,Terreno,Ratio Hab/Baños
6294.24,3.0,2.0,Puchuncaví,Valparaíso,,1,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,110.0,1,0,1.5
16300.0,5.0,4.0,Viña del Mar,Valparaíso,,1,,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,517.0,309.0,1,0,1.25
18500.0,5.0,4.0,Zapallar,Petorca,,1,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,900.0,200.0,1,0,1.25
7750.0,3.0,3.0,Puchuncaví,Valparaíso,,0,,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,900.0,130.0,1,0,1.0
6300.0,6.0,3.0,Otras,Marga Marga,,1,,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3000.0,200.0,1,0,2.0
7600.0,3.0,1.0,Zapallar,Petorca,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,280.0,50.0,1,0,3.0
25000.0,3.0,3.0,Zapallar,Petorca,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,140.0,1,0,1.0
11000.0,3.0,3.0,Otras,San Antonio,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000.0,100.0,1,0,1.0
22000.0,7.0,5.0,Zapallar,Petorca,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,301.0,1,0,1.4
6900.0,3.0,2.0,Zapallar,Petorca,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0,140.0,1,0,1.5
14800.0,3.0,4.0,Puchuncaví,Valparaíso,,1,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,1,0,0.75
17000.0,3.0,2.0,Puchuncaví,Valparaíso,,1,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780.0,100.0,1,0,1.5
7800.0,3.0,2.0,Zapallar,Petorca,,0,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,100.0,1,0,1.5
6850.0,2.0,1.0,Zapallar,Petorca,,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,50.0,1,0,2.0
10500.0,3.0,2.0,Zapallar,Petorca,,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.0,84.0,1,0,1.5
11400.0,4.0,2.0,Puchuncaví,Valparaíso,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1200.0,140.0,1,0,2.0
10700.0,3.0,1.0,Zapallar,Petorca,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,58.0,1,0,3.0
4181.0,4.0,3.0,Valparaíso,Valparaíso,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,78.0,1,0,1.3333333333333333
6500.0,4.0,2.0,Puchuncaví,Valparaíso,,1,,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,300.0,76.0,1,0,2.0
20000.0,10.0,8.0,Puchuncaví,Valparaíso,,1,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1000.0,1,0,1.25
16800.0,3.0,4.0,Puchuncaví,Valparaíso,,1,,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,,,1,0,0.75
5413.05,3.0,3.0,Quilpué,Valparaíso,,1,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0,150.0,1,0,1.0
9000.0,4.0,2.0,Zapallar,Petorca,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,290.0,120.0,1,0,2.0
8600.0,3.0,1.0,Zapallar,Petorca,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.0,46.0,1,0,3.0
19000.0,6.0,6.0,Puchuncaví,Valparaíso,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1055.0,341.0,1,0,1.0
4124.0,3.0,2.0,Otras,San Antonio,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.0,85.0,1,0,1.5
17700.0,8.0,6.0,Zapallar,Petorca,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.0,200.0,1,0,1.3333333333333333
13693.0,0.0,0.0,Quilpué,Valparaíso,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,120000.0,0,1,nan
3700.0,3.0,2.0,Otras,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,844.0,110.0,1,0,1.5
5500.0,4.0,3.0,Otras,San Antonio,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.0,108.0,1,0,1.3333333333333333
35000.0,7.0,5.0,Otras,San Antonio,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4970.0,564.0,1,0,1.4
10400.0,3.0,2.0,Zapallar,Petorca,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.0,90.0,1,0,1.5
8500.0,4.0,3.0,Otras,San Antonio,Amueblado,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,123.0,1,0,1.3333333333333333
12084.94,7.0,5.0,Otras,San Antonio,Semi-amueblado,1,,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,550.0,280.0,1,0,1.4
14500.0,6.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,590.0,240.0,1,0,2.0
16800.0,3.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.0,200.0,1,0,1.0
9050.0,4.0,3.0,Otras,Valparaíso,Sin amueblar,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1200.0,1,0,1.3333333333333333
2450.0,0.0,0.0,Villa Alemana,Valparaíso,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,365.0,0,1,nan
3197.47,3.0,3.0,Quilpué,Valparaíso,Semi-amueblado,1,2006.0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.0,84.0,1,0,1.0
10500.0,8.0,4.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852.0,600.0,1,0,2.0
14000.0,6.0,4.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,900.0,470.0,1,0,1.5
10800.0,5.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,160.0,1,0,1.6666666666666667
12500.0,4.0,3.0,Concón,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.0,187.0,1,0,1.3333333333333333
7635.0,3.0,2.0,Zapallar,Petorca,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.0,58.0,1,0,1.5
1800.15,2.0,1.0,Villa Alemana,Valparaíso,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,50.0,1,0,2.0
1684.34,2.0,1.0,Quilpué,Valparaíso,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,50.0,1,0,2.0
14950.0,4.0,4.0,Viña del Mar,Valparaíso,,1,1992.0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,467.0,329.0,1,0,1.0
6500.0,5.0,2.0,Puchuncaví,Valparaíso,,1,,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,1,0,2.5
7500.0,5.0,3.0,Otras,Petorca,Amueblado,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5668.0,210.0,1,0,1.6666666666666667
13900.0,5.0,5.0,Concón,Valparaíso,Sin amueblar,0,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,503.0,210.0,1,0,1.0
2265.93,3.0,1.0,Viña del Mar,Valparaíso,Sin amueblar,0,,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,80.0,1,0,3.0
15000.0,3.0,2.0,Concón,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750.0,140.0,1,0,1.5
6797.78,4.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.0,129.0,1,0,1.3333333333333333
10600.0,5.0,4.0,Otras,Marga Marga,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370.0,140.0,1,0,1.25
4985.04,8.0,3.0,Otras,San Antonio,Sin amueblar,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,196.0,1,0,2.6666666666666665
6100.0,4.0,3.0,Valparaíso,Valparaíso,Sin amueblar,1,2010.0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,411.0,115.0,1,0,1.3333333333333333
3096.77,3.0,2.0,Otras,San Antonio,,1,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,60.0,1,0,1.5
15500.0,4.0,3.0,Puchuncaví,Valparaíso,,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,1015.0,1,0,1.3333333333333333
13400.0,4.0,3.0,Puchuncaví,Valparaíso,,0,,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1000.0,180.0,1,0,1.3333333333333333
7049.55,3.0,3.0,Otras,Marga Marga,Semi-amueblado,1,,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,5000.0,160.0,1,0,1.0
9500.0,4.0,3.0,Viña del Mar,Valparaíso,,0,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,170.0,134.0,1,0,1.3333333333333333
7900.0,4.0,3.0,Otras,Valparaíso,Sin amueblar,1,2025.0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,600.0,165.0,1,0,1.3333333333333333
6100.0,4.0,2.0,Valparaíso,Valparaíso,Sin amueblar,1,2020.0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,235.0,110.0,1,0,2.0
14000.0,4.0,4.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,476.0,244.0,1,0,1.0
12000.0,4.0,3.0,Otras,San Antonio,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.0,140.0,1,0,1.3333333333333333
14835.0,4.0,4.0,Puchuncaví,Valparaíso,,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.0,116.08,1,0,1.0
11899.0,5.0,4.0,Otras,Marga Marga,Sin amueblar,1,2006.0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,5200.0,318.0,1,0,1.25
9990.0,4.0,3.0,Otras,San Antonio,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1200.0,140.0,1,0,1.3333333333333333
2150.0,3.0,1.0,Otras,Quillota,,1,2000.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.0,54.0,1,0,3.0
34990.0,10.0,5.0,Viña del Mar,Valparaíso,,1,1943.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,800.0,361.0,1,0,2.0
11000.0,3.0,2.0,Puchuncaví,Valparaíso,,0,,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,300.0,130.0,1,0,1.5
10500.0,4.0,3.0,Otras,Marga Marga,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5400.0,260.0,1,0,1.3333333333333333
5966.94,3.0,3.0,Otras,Marga Marga,Semi-amueblado,1,2022.0,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1100.0,130.0,1,0,1.0
11900.0,5.0,3.0,Otras,Marga Marga,Semi-amueblado,1,,0,0,1,0,1,1,1,1,1,1,0,1,1,2,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1400.0,188.0,1,0,1.6666666666666667
2014.16,4.0,2.0,Valparaíso,Valparaíso,Sin amueblar,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,142.0,1,0,2.0
12000.0,5.0,6.0,Viña del Mar,Valparaíso,,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,480.0,300.0,1,0,0.8333333333333334
23500.0,4.0,4.0,Puchuncaví,Valparaíso,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500.0,280.0,1,0,1.0
13490.0,5.0,6.0,Viña del Mar,Valparaíso,,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,480.0,1,0,0.8333333333333334
4481.5,3.0,2.0,Otras,Marga Marga,Semi-amueblado,1,,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2500.0,105.0,1,0,1.5
8056.63,5.0,3.0,Otras,Marga Marga,Amueblado,1,,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,5250.0,200.0,1,0,1.6666666666666667
12000.0,7.0,5.0,Otras,Marga Marga,Semi-amueblado,1,,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1120.0,233.0,1,0,1.4
9500.0,3.0,3.0,Otras,Marga Marga,Semi-amueblado,1,,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1000.0,230.0,1,0,1.0
3524.77,3.0,2.0,Otras,Marga Marga,Sin amueblar,1,,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,211.0,107.0,1,0,1.5
41499.0,6.0,5.0,Concón,Valparaíso,,1,1963.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1630.0,260.0,1,0,1.2
32999.0,7.0,8.0,Concón,Valparaíso,,1,2025.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,1200.0,480.0,1,0,0.875
22800.0,6.0,4.0,Otras,Marga Marga,,1,2005.0,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,10000.0,590.0,1,0,1.5
11799.0,3.0,3.0,Viña del Mar,Valparaíso,,1,2015.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,215.0,163.0,1,0,1.0
11538.0,4.0,3.0,Puchuncaví,Valparaíso,,0,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,700.0,308.0,1,0,1.3333333333333333
20000.0,5.0,5.0,Concón,Valparaíso,Sin amueblar,0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,635.0,356.0,1,0,1.0
15300.0,4.0,4.0,Concón,Valparaíso,,1,2021.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,270.0,140.0,1,0,1.0
14000.0,4.0,2.0,Viña del Mar,Valparaíso,,0,1935.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,500.0,177.24,1,0,2.0
12000.0,4.0,4.0,Viña del Mar,Valparaíso,,1,,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,480.0,247.0,1,0,1.0
5010.21,3.0,3.0,Concón,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1415.0,160.0,1,0,1.0
9089.0,7.0,6.0,Valparaíso,Valparaíso,Sin amueblar,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.0,204.0,1,0,1.1666666666666667
26500.0,4.0,5.0,Viña del Mar,Valparaíso,,1,,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1084.0,346.0,1,0,0.8
8900.0,3.0,3.0,Otras,Valparaíso,Sin amueblar,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500.0,180.0,1,0,1.0
11900.0,3.0,1.0,Viña del Mar,Valparaíso,,1,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,709.0,126.0,1,0,3.0
12450.0,4.0,4.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.0,236.5,1,0,1.0
7049.55,4.0,2.0,Villa Alemana,Valparaíso,Sin amueblar,1,2000.0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,386.0,161.0,1,0,2.0
7700.0,4.0,4.0,Concón,Valparaíso,,0,2025.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1256.0,206.0,1,0,1.0
10119.0,3.0,4.0,Viña del Mar,Valparaíso,,1,,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,350.0,161.0,1,0,0.75
11000.0,3.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.0,140.0,1,0,1.0
6923.66,3.0,2.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.0,109.0,1,0,1.5
8811.93,6.0,3.0,Valparaíso,Valparaíso,,1,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,900.0,500.0,1,0,2.0
7900.0,4.0,3.0,Concón,Valparaíso,Sin amueblar,0,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.0,125.0,1,0,1.3333333333333333
9990.0,4.0,4.0,Zapallar,Petorca,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,350.0,1,0,1.0
7677.0,3.0,2.0,Otras,Los Andes,,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167.0,158.0,1,0,1.5
7175.43,6.0,4.0,Otras,Marga Marga,Sin amueblar,1,2004.0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,936.0,173.0,1,0,1.5
9500.0,4.0,4.0,Concón,Valparaíso,Sin amueblar,1,,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,200.0,184.0,1,0,1.0
1636.5,2.0,1.0,Otras,Los Andes,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,120.0,1,0,2.0
20000.0,5.0,6.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,635.0,356.0,1,0,0.8333333333333334
11800.0,5.0,4.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626.0,272.0,1,0,1.25
11900.0,3.0,3.0,Zapallar,Petorca,,0,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,300.0,1,0,1.0
10500.0,4.0,4.0,Concón,Valparaíso,Sin amueblar,1,,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,184.0,100.0,1,0,1.0
5538.93,3.0,2.0,Villa Alemana,Valparaíso,,1,,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,400.0,1,0,1.5
10990.0,4.0,3.0,Concón,Valparaíso,,1,,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,209.0,132.0,1,0,1.3333333333333333
8200.0,4.0,3.0,Puchuncaví,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.0,120.0,1,0,1.3333333333333333
6480.0,6.0,3.0,Viña del Mar,Valparaíso,Sin amueblar,1,,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450.0,200.0,1,0,2.0
13215.0,4.0,4.0,Viña del Mar,Valparaíso,Sin amueblar,1,1981.0,0,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,417.0,184.0,1,0,1.0
11400.0,3.0,3.0,Puchuncaví,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400.0,130.0,1,0,1.0
15800.0,3.0,3.0,Puchuncaví,Valparaíso,Sin amueblar,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.0,130.0,1,0,1.0
12500.0,3.0,3.0,Concón,Valparaíso,Sin amueblar,1,,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,330.0,182.0,1,0,1.0
5010.21,3.0,3.0,Concón,Valparaíso,Sin amueblar,1,,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1415.0,120.0,1,0,1.0
